query	qlen.bp	qtrans.aa	hit	hlen.aa
Ofaveolata259341_c3_seq1	1513	83	sp|Q28062|PGCB_BOVIN	912
Ofaveolata259341_c3_seq2	1416	83	sp|Q28062|PGCB_BOVIN	912
Ofaveolata259342_c0_seq1	2938	487	sp|Q52T38|ZDH22_ARATH	620
Ofaveolata259342_c0_seq2	766	172	sp|E9PTT0|ZDH17_RAT	622
Ofaveolata259345_c1_seq1	2063	92	sp|A8MV81|HIG1C_HUMAN	97
Ofaveolata259348_c1_seq1	1845	212	sp|P13596|NCAM1_RAT	858
Ofaveolata259348_c1_seq2	1731	208	sp|P13595|NCAM1_MOUSE	1115
Ofaveolata259348_c1_seq6	1482	303	sp|P15364|AMAL_DROME	333
Ofaveolata259348_c1_seq7	2590	212	sp|P13596|NCAM1_RAT	858
Ofaveolata259349_c0_seq1	3792	157	sp|E9QAG8|ZN431_MOUSE	526
Ofaveolata259352_c0_seq1	545	157	sp|Q0IIG7|RAB5A_BOVIN	215
Ofaveolata259352_c0_seq3	466	131	sp|M0RC99|RAB5A_RAT	215
Ofaveolata259352_c0_seq4	207	67	sp|Q5RBG1|RAB5B_PONAB	215
Ofaveolata259352_c1_seq1	303	94	sp|Q95UJ0|RAB7A_PAROT	206
Ofaveolata259352_c1_seq2	328	90	sp|O80501|RAH1B_ARATH	208
Ofaveolata259352_c1_seq4	289	89	sp|Q95UJ0|RAB7A_PAROT	206
Ofaveolata259353_c1_seq1	3172	663	sp|Q810J8|ZFYV1_MOUSE	777
Ofaveolata259355_c0_seq1	2742	577	sp|Q8NFJ9|BBS1_HUMAN	593
Ofaveolata259358_c0_seq1	2465	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq2	1485	330	sp|Q923L3|CSMD1_MOUSE	3564
Ofaveolata259358_c0_seq4	3686	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq5	1686	122	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq6	1613	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq7	1720	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq8	818	132	sp|Q96PZ7|CSMD1_HUMAN	3564
Ofaveolata259358_c0_seq9	2831	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq10	1412	334	sp|Q80T79|CSMD3_MOUSE	3707
Ofaveolata259358_c0_seq11	1647	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq12	1788	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq13	2437	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq14	858	119	sp|Q8K480|MFRP_MOUSE	584
Ofaveolata259358_c0_seq15	857	112	sp|Q923L3|CSMD1_MOUSE	3564
Ofaveolata259358_c0_seq16	2671	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq17	2643	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq19	1451	326	sp|Q80T79|CSMD3_MOUSE	3707
Ofaveolata259358_c0_seq20	1457	326	sp|Q7Z407|CSMD3_HUMAN	3707
Ofaveolata259358_c0_seq21	2056	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq22	1376	126	sp|Q7Z408|CSMD2_HUMAN	3487
Ofaveolata259358_c0_seq23	2262	122	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq24	3508	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq25	3480	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq26	1337	150	sp|Q923L3|CSMD1_MOUSE	3564
Ofaveolata259358_c0_seq27	886	119	sp|Q8K480|MFRP_MOUSE	584
Ofaveolata259358_c0_seq29	1418	353	sp|Q923L3|CSMD1_MOUSE	3564
Ofaveolata259358_c0_seq30	852	119	sp|Q8K480|MFRP_MOUSE	584
Ofaveolata259358_c0_seq31	1441	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq32	1446	353	sp|Q96PZ7|CSMD1_HUMAN	3564
Ofaveolata259358_c0_seq33	1407	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq35	2335	122	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq36	3037	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq37	3714	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259358_c0_seq38	1994	125	sp|P70412|CUZD1_MOUSE	606
Ofaveolata259360_c4_seq1	1681	351	sp|E7F6F9|KLHL3_DANRE	601
Ofaveolata259360_c4_seq2	1594	252	sp|Q920Q8|NS1BP_MOUSE	642
Ofaveolata259360_c4_seq4	1727	380	sp|F1MBP6|KLHL3_BOVIN	587
Ofaveolata259360_c4_seq5	790	154	sp|Q9H2C0|GAN_HUMAN	597
Ofaveolata259360_c4_seq6	1620	328	sp|Q8K430|KLH17_RAT	640
Ofaveolata259361_c0_seq1	1953	169	sp|Q08170|SRSF4_HUMAN	494
Ofaveolata259361_c0_seq4	2728	428	sp|Q08170|SRSF4_HUMAN	494
Ofaveolata259361_c0_seq5	2335	233	sp|P26686|SRR55_DROME	376
Ofaveolata259361_c0_seq6	1407	65	sp|P26686|SRR55_DROME	376
Ofaveolata259361_c0_seq8	1428	65	sp|P26686|SRR55_DROME	376
Ofaveolata259361_c0_seq9	1932	169	sp|Q08170|SRSF4_HUMAN	494
Ofaveolata259361_c0_seq10	2707	428	sp|Q08170|SRSF4_HUMAN	494
Ofaveolata259361_c0_seq12	2314	233	sp|P26686|SRR55_DROME	376
Ofaveolata259362_c0_seq1	1073	123	sp|Q8N983|RM43_HUMAN	215
Ofaveolata259365_c0_seq1	1798	477	sp|Q96MA6|KAD8_HUMAN	479
Ofaveolata259368_c0_seq1	2125	200	sp|O59771|KCY_SCHPO	191
Ofaveolata259368_c0_seq2	1875	204	sp|P25824|KAD_SCHMA	197
Ofaveolata259369_c1_seq1	1367	296	sp|Q9EQD2|NPFF2_RAT	417
Ofaveolata259369_c1_seq3	1532	318	sp|Q5DUB2|NK2R_CANLF	384
Ofaveolata259369_c1_seq5	316	103	sp|P46627|GASR_RABIT	452
Ofaveolata259369_c1_seq6	898	262	sp|Q59E83|NPR22_CAEEL	434
Ofaveolata259369_c1_seq7	1324	296	sp|Q9EQD2|NPFF2_RAT	417
Ofaveolata259369_c1_seq8	1910	302	sp|Q9WVD0|NPY1R_CAVPO	383
Ofaveolata259369_c1_seq10	316	101	sp|C3ZQF9|QRFPR_BRAFL	380
Ofaveolata259369_c1_seq11	1489	318	sp|Q5DUB2|NK2R_CANLF	384
Ofaveolata259369_c1_seq12	898	262	sp|Q59E83|NPR22_CAEEL	434
Ofaveolata259369_c1_seq13	2075	303	sp|Q924H0|NPFF2_MOUSE	417
Ofaveolata259370_c0_seq1	2014	653	sp|Q9JLC8|SACS_MOUSE	4582
Ofaveolata259373_c1_seq1	615	93	sp|Q8N4V1|EMC5_HUMAN	131
Ofaveolata259373_c1_seq2	1080	93	sp|Q8N4V1|EMC5_HUMAN	131
Ofaveolata259374_c0_seq1	2760	576	sp|Q10471|GALT2_HUMAN	571
Ofaveolata259376_c2_seq2	2747	200	sp|P55115|NAS15_CAEEL	571
Ofaveolata259376_c2_seq5	2249	200	sp|P55115|NAS15_CAEEL	571
Ofaveolata259377_c1_seq1	226	63	sp|Q0V9W6|BTBD6_XENTR	529
Ofaveolata259377_c1_seq2	225	71	sp|A9JRD8|BTB6A_DANRE	540
Ofaveolata259377_c1_seq4	374	118	sp|Q96KE9|BTBD6_HUMAN	485
Ofaveolata259377_c1_seq5	280	92	sp|Q96KE9|BTBD6_HUMAN	485
Ofaveolata259378_c0_seq1	2421	462	sp|Q5GFL6|VWA2_HUMAN	755
Ofaveolata259378_c0_seq3	1730	197	sp|Q60847|COCA1_MOUSE	3120
Ofaveolata259378_c0_seq4	1514	204	sp|P13944|COCA1_CHICK	3124
Ofaveolata259378_c0_seq5	1446	258	sp|Q80X19|COEA1_MOUSE	1797
Ofaveolata259380_c0_seq1	1894	167	sp|P81018|LADD_ONCMY	190
Ofaveolata259380_c0_seq2	2580	167	sp|P81018|LADD_ONCMY	190
Ofaveolata259380_c0_seq3	2484	167	sp|P81018|LADD_ONCMY	190
Ofaveolata259382_c0_seq1	759	71	sp|Q3SZ19|PSMD9_BOVIN	221
Ofaveolata259382_c0_seq2	997	194	sp|Q9CR00|PSMD9_MOUSE	222
Ofaveolata259383_c0_seq1	4504	1414	sp|P0CT39|TF26_SCHPO	1333
Ofaveolata259383_c0_seq2	1570	315	sp|Q09575|YRD6_CAEEL	1268
Ofaveolata259384_c0_seq1	4713	1042	sp|Q07889|SOS1_HUMAN	1333
Ofaveolata259386_c0_seq1	2066	349	sp|Q9ESL4|M3K20_MOUSE	802
Ofaveolata259386_c0_seq2	1382	420	sp|Q9NYL2|M3K20_HUMAN	800
Ofaveolata259386_c0_seq3	2185	340	sp|Q9ESL4|M3K20_MOUSE	802
Ofaveolata259386_c1_seq1	1350	129	sp|Q9ESL4|M3K20_MOUSE	802
Ofaveolata259387_c0_seq1	4037	67	sp|Q09604|VAB15_CAEEL	225
Ofaveolata259387_c0_seq2	1563	198	sp|A2AJ76|HMCN2_MOUSE	5100
Ofaveolata259387_c0_seq3	3464	136	sp|Q2VL80|MSX1_PERPO	297
Ofaveolata259387_c0_seq4	3873	67	sp|Q09604|VAB15_CAEEL	225
Ofaveolata259387_c0_seq5	3546	136	sp|Q2VL80|MSX1_PERPO	297
Ofaveolata259387_c0_seq6	3955	67	sp|Q09604|VAB15_CAEEL	225
Ofaveolata259387_c0_seq7	1481	198	sp|A2AJ76|HMCN2_MOUSE	5100
Ofaveolata259387_c0_seq8	3955	67	sp|Q09604|VAB15_CAEEL	225
Ofaveolata259387_c0_seq9	3889	67	sp|Q09604|VAB15_CAEEL	225
Ofaveolata259387_c0_seq10	3807	67	sp|Q09604|VAB15_CAEEL	225
Ofaveolata259387_c0_seq11	3889	67	sp|Q09604|VAB15_CAEEL	225
Ofaveolata259387_c0_seq12	3971	67	sp|Q09604|VAB15_CAEEL	225
Ofaveolata259387_c0_seq13	3628	136	sp|Q2VL80|MSX1_PERPO	297
Ofaveolata259387_c0_seq14	3546	136	sp|Q2VL80|MSX1_PERPO	297
Ofaveolata259389_c0_seq1	1766	509	sp|Q6GNS3|NMD3_XENLA	504
Ofaveolata259391_c0_seq1	3460	149	sp|Q62431|ARI3A_MOUSE	601
Ofaveolata259392_c0_seq1	3188	332	sp|P0C279|CPEB1_RAT	561
Ofaveolata259392_c0_seq2	1717	332	sp|P0C279|CPEB1_RAT	561
Ofaveolata259393_c1_seq1	703	179	sp|Q6ZWQ7|SPCS3_MOUSE	180
Ofaveolata259396_c0_seq3	2557	286	sp|Q7Z6B0|CCD91_HUMAN	441
Ofaveolata259397_c0_seq1	810	104	sp|A8E534|KDM8_DANRE	406
Ofaveolata259397_c0_seq2	1839	440	sp|Q9CXT6|KDM8_MOUSE	414
Ofaveolata259397_c1_seq2	1649	142	sp|Q32KI9|ARSI_MOUSE	573
Ofaveolata259397_c1_seq3	2787	472	sp|Q5FYB0|ARSJ_HUMAN	599
Ofaveolata259397_c1_seq4	1572	116	sp|P50429|ARSB_MOUSE	534
Ofaveolata259397_c1_seq5	2001	116	sp|P50429|ARSB_MOUSE	534
Ofaveolata259398_c0_seq1	1217	231	sp|D3ZAT9|FAXC_RAT	409
Ofaveolata259398_c0_seq2	1120	187	sp|D3ZAT9|FAXC_RAT	409
Ofaveolata259401_c0_seq1	3823	201	sp|Q87NG3|BCCT3_VIBPA	523
Ofaveolata259401_c0_seq2	3772	201	sp|Q87NG3|BCCT3_VIBPA	523
Ofaveolata259401_c1_seq1	1159	346	sp|Q6F754|GBTR_ACIAD	660
Ofaveolata259405_c0_seq1	933	132	sp|B8VIU6|USOM5_ACRMI	256
Ofaveolata259405_c7_seq2	544	63	sp|B8VIU6|USOM5_ACRMI	256
Ofaveolata259405_c7_seq3	1672	158	sp|B8VIU6|USOM5_ACRMI	256
Ofaveolata259405_c8_seq1	1720	435	sp|Q5XIG6|GALK2_RAT	458
Ofaveolata259408_c0_seq1	1941	337	sp|P08559|ODPA_HUMAN	390
Ofaveolata259409_c1_seq1	1183	140	sp|Q9Y3E0|GOT1B_HUMAN	138
Ofaveolata259412_c1_seq3	2161	297	sp|P14381|YTX2_XENLA	1308
Ofaveolata259413_c0_seq1	981	54	sp|K0E4E1|ECDE_ASPRU	703
Ofaveolata259413_c0_seq2	1505	92	sp|K0E4E1|ECDE_ASPRU	703
Ofaveolata259413_c0_seq3	2521	92	sp|K0E4E1|ECDE_ASPRU	703
Ofaveolata259413_c0_seq4	3086	92	sp|K0E4E1|ECDE_ASPRU	703
Ofaveolata259413_c0_seq5	776	92	sp|K0E4E1|ECDE_ASPRU	703
Ofaveolata259413_c0_seq6	416	54	sp|K0E4E1|ECDE_ASPRU	703
Ofaveolata259413_c0_seq7	940	92	sp|K0E4E1|ECDE_ASPRU	703
Ofaveolata259417_c2_seq1	2343	739	sp|Q9NVR2|INT10_HUMAN	710
Ofaveolata259417_c2_seq2	840	159	sp|Q6TNU3|INT10_DANRE	715
Ofaveolata259417_c2_seq3	340	48	sp|Q6TNU3|INT10_DANRE	715
Ofaveolata259417_c2_seq4	939	159	sp|Q6TNU3|INT10_DANRE	715
Ofaveolata259425_c0_seq1	2845	577	sp|Q96Q07|BTBD9_HUMAN	612
Ofaveolata259426_c3_seq1	1097	280	sp|Q9UPW0|FOXJ3_HUMAN	622
Ofaveolata259426_c4_seq1	1029	183	sp|Q792I0|LIN7C_RAT	197
Ofaveolata259426_c4_seq4	1423	238	sp|O09117|SYPL1_MOUSE	261
Ofaveolata259426_c4_seq5	4452	183	sp|Q792I0|LIN7C_RAT	197
Ofaveolata259426_c4_seq7	1901	183	sp|Q792I0|LIN7C_RAT	197
Ofaveolata259429_c1_seq1	2417	87	sp|Q8BX43|TR19L_MOUSE	436
Ofaveolata259430_c0_seq1	3487	789	sp|E9QMW4|CP096_MOUSE	1145
Ofaveolata259430_c0_seq2	3073	651	sp|E9QMW4|CP096_MOUSE	1145
Ofaveolata259431_c0_seq5	1126	161	sp|Q68EP9|ATG4C_XENTR	450
Ofaveolata259431_c0_seq11	1867	384	sp|Q811C2|ATG4C_MOUSE	458
Ofaveolata259432_c0_seq1	7509	1064	sp|Q92545|TM131_HUMAN	1883
Ofaveolata259433_c0_seq1	2079	65	sp|P27055|RLA2_BABBO	112
Ofaveolata259433_c0_seq2	2118	65	sp|P27055|RLA2_BABBO	112
Ofaveolata259434_c0_seq1	7537	618	sp|O94762|RECQ5_HUMAN	991
Ofaveolata259435_c0_seq2	1105	62	sp|Q801E0|VAX1_DANRE	317
Ofaveolata259435_c0_seq3	837	53	sp|Q24255|BARH1_DROME	544
Ofaveolata259435_c0_seq4	1085	79	sp|Q801E0|VAX1_DANRE	317
Ofaveolata259435_c0_seq5	857	84	sp|O42370|HXD3A_DANRE	396
Ofaveolata259439_c1_seq1	2781	678	sp|Q9C0C7|AMRA1_HUMAN	1298
Ofaveolata259440_c0_seq1	1937	337	sp|Q9NXG6|P4HTM_HUMAN	502
Ofaveolata259441_c0_seq1	5799	1501	sp|Q9Y2E4|DIP2C_HUMAN	1556
Ofaveolata259441_c0_seq2	7293	1501	sp|Q9Y2E4|DIP2C_HUMAN	1556
Ofaveolata259441_c1_seq1	1469	91	sp|D9HP27|CNR11_MAIZE	158
Ofaveolata259442_c0_seq1	1916	128	sp|Q9J4Z4|V246_FOWPN	592
Ofaveolata259443_c0_seq1	4899	348	sp|Q12894|IFRD2_HUMAN	506
Ofaveolata259445_c0_seq1	3400	710	sp|Q9VMU8|SENJU_DROME	388
Ofaveolata259445_c0_seq2	3660	797	sp|Q9VMU8|SENJU_DROME	388
Ofaveolata259445_c0_seq3	2276	333	sp|Q9VMU8|SENJU_DROME	388
Ofaveolata259447_c0_seq1	1795	431	sp|O96019|ACL6A_HUMAN	429
Ofaveolata259450_c0_seq1	3860	765	sp|P82094|TMF1_HUMAN	1093
Ofaveolata259453_c0_seq1	2297	482	sp|Q16526|CRY1_HUMAN	586
Ofaveolata259453_c0_seq2	2259	482	sp|Q16526|CRY1_HUMAN	586
Ofaveolata259454_c0_seq1	1329	383	sp|A4IF63|TRIM2_BOVIN	744
Ofaveolata259454_c0_seq2	1595	383	sp|A4IF63|TRIM2_BOVIN	744
Ofaveolata259454_c0_seq3	1375	383	sp|A4IF63|TRIM2_BOVIN	744
Ofaveolata259456_c0_seq1	1485	157	sp|Q58338|Y928_METJA	197
Ofaveolata259456_c0_seq4	1466	157	sp|Q58338|Y928_METJA	197
Ofaveolata259458_c0_seq1	2754	607	sp|Q09328|MGT5A_HUMAN	741
Ofaveolata259459_c0_seq1	1399	171	sp|Q96PE7|MCEE_HUMAN	176
Ofaveolata259459_c0_seq2	1636	142	sp|Q96PE7|MCEE_HUMAN	176
Ofaveolata259460_c0_seq1	1957	491	sp|Q61712|DNJC1_MOUSE	552
Ofaveolata259461_c0_seq1	3105	552	sp|Q7QGL0|KLHDB_ANOGA	582
Ofaveolata259461_c0_seq4	3562	552	sp|Q7QGL0|KLHDB_ANOGA	582
Ofaveolata259462_c0_seq1	5191	903	sp|Q6ZQ89|MARH6_MOUSE	909
Ofaveolata259465_c1_seq1	2485	663	sp|Q9Y5B0|CTDP1_HUMAN	961
Ofaveolata259465_c1_seq2	2467	657	sp|Q9Y5B0|CTDP1_HUMAN	961
Ofaveolata259465_c1_seq3	2497	663	sp|Q9Y5B0|CTDP1_HUMAN	961
Ofaveolata259465_c1_seq4	2479	657	sp|Q9Y5B0|CTDP1_HUMAN	961
Ofaveolata259466_c1_seq2	2539	414	sp|A2RU49|HYKK_HUMAN	373
Ofaveolata259468_c0_seq1	280	85	sp|Q9HCE1|MOV10_HUMAN	1003
Ofaveolata259468_c1_seq4	2759	59	sp|A0A5C1ZXT8|COP2_CONPU	178
Ofaveolata259468_c1_seq11	2296	58	sp|A0A5C1ZW08|COP3_CONPU	178
Ofaveolata259468_c1_seq12	2634	59	sp|A0A5C1ZW08|COP3_CONPU	178
Ofaveolata259468_c1_seq13	2394	58	sp|A0A5C1ZW08|COP3_CONPU	178
Ofaveolata259468_c1_seq14	2345	59	sp|A0A5C1ZW08|COP3_CONPU	178
Ofaveolata259468_c1_seq16	2634	59	sp|A0A5C1ZXT8|COP2_CONPU	178
Ofaveolata259468_c1_seq27	2375	59	sp|A0A5C1ZW08|COP3_CONPU	178
Ofaveolata259468_c1_seq28	2277	59	sp|A0A5C1ZW08|COP3_CONPU	178
Ofaveolata259468_c2_seq1	385	126	sp|P23249|MOV10_MOUSE	1004
Ofaveolata259468_c3_seq1	311	94	sp|Q1LXK5|M10B2_DANRE	1015
Ofaveolata259469_c1_seq2	2548	304	sp|Q923T9|KCC2G_MOUSE	529
Ofaveolata259472_c0_seq2	2792	185	sp|Q6GQ68|PP3BB_XENLA	271
Ofaveolata259476_c2_seq1	2746	583	sp|P70423|CTR3_MOUSE	618
Ofaveolata259476_c2_seq2	3010	592	sp|P52569|CTR2_HUMAN	658
Ofaveolata259477_c0_seq1	1900	257	sp|P55302|AMRP_MOUSE	360
Ofaveolata259480_c4_seq1	624	114	sp|Q32LJ3|CX065_BOVIN	174
Ofaveolata259483_c0_seq1	2204	428	sp|A6QPM3|PRDM6_BOVIN	590
Ofaveolata259483_c0_seq2	2284	428	sp|A6QPM3|PRDM6_BOVIN	590
Ofaveolata259483_c0_seq3	2204	428	sp|Q9NQX0|PRDM6_HUMAN	595
Ofaveolata259484_c0_seq1	1642	289	sp|Q6DRC3|CF298_DANRE	290
Ofaveolata259485_c0_seq1	1955	526	sp|Q5ZKJ0|CLP1L_CHICK	536
Ofaveolata259489_c3_seq1	808	232	sp|P0C090|RC3H2_MOUSE	1187
Ofaveolata259489_c5_seq1	635	198	sp|Q4VGL6|RC3H1_MOUSE	1130
Ofaveolata259489_c6_seq1	992	203	sp|Q8WQ53|RAB21_GEOCY	229
Ofaveolata259489_c7_seq1	1126	124	sp|Q5D0X0|FGF7_CEREL	194
Ofaveolata259489_c7_seq2	2002	529	sp|Q08D86|GLPK5_BOVIN	528
Ofaveolata259490_c1_seq1	5140	1184	sp|Q16760|DGKD_HUMAN	1214
Ofaveolata259492_c0_seq14	617	137	sp|Q06827|CATR_SCHDU	168
Ofaveolata259497_c1_seq1	1273	347	sp|Q5XHZ9|PCH2_RAT	432
Ofaveolata259497_c1_seq2	1568	421	sp|Q5XHZ9|PCH2_RAT	432
Ofaveolata259498_c0_seq1	654	74	sp|Q86GV3|GCY28_CAEEL	1276
Ofaveolata259498_c2_seq1	4810	1315	sp|E9Q236|MRP4_MOUSE	1325
Ofaveolata259498_c2_seq2	5237	1298	sp|O15439|MRP4_HUMAN	1325
Ofaveolata259498_c2_seq3	5224	1302	sp|E9Q236|MRP4_MOUSE	1325
Ofaveolata259498_c2_seq4	1330	364	sp|Q6UWP7|LCLT1_HUMAN	414
Ofaveolata259498_c2_seq5	3077	495	sp|O15439|MRP4_HUMAN	1325
Ofaveolata259501_c0_seq2	3127	189	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq3	3104	185	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq5	1318	64	sp|Q9UUA2|PIF1_SCHPO	805
Ofaveolata259501_c0_seq6	1733	64	sp|Q9UUA2|PIF1_SCHPO	805
Ofaveolata259501_c0_seq7	1339	64	sp|Q9UUA2|PIF1_SCHPO	805
Ofaveolata259501_c0_seq8	3096	189	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq11	1696	64	sp|Q9UUA2|PIF1_SCHPO	805
Ofaveolata259501_c0_seq12	1726	64	sp|Q9UUA2|PIF1_SCHPO	805
Ofaveolata259501_c0_seq14	2351	189	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq16	2291	213	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq17	2026	185	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq19	3074	185	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq20	3044	185	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq22	2894	189	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq29	2680	185	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq30	3134	185	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq32	2086	185	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq34	2901	185	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq35	3037	213	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq36	1703	64	sp|Q9UUA2|PIF1_SCHPO	805
Ofaveolata259501_c0_seq39	3067	213	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq40	2659	185	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259501_c0_seq41	2834	213	sp|Q7ZV90|PIF1_DANRE	639
Ofaveolata259502_c0_seq1	1521	404	sp|O60287|NPA1P_HUMAN	2271
Ofaveolata259503_c0_seq1	2909	170	sp|Q8BGQ6|EFC14_MOUSE	484
Ofaveolata259505_c1_seq1	2372	195	sp|P05375|PLMT_YEAST	206
Ofaveolata259505_c4_seq1	1656	175	sp|A0A1B8YAB1|KBTB8_XENTR	606
Ofaveolata259512_c0_seq1	362	94	sp|Q23551|UNC22_CAEEL	7158
Ofaveolata259515_c0_seq1	2183	540	sp|Q7Z407|CSMD3_HUMAN	3707
Ofaveolata259516_c0_seq1	2208	316	sp|Q61041|NPY4R_MOUSE	375
Ofaveolata259517_c1_seq6	625	47	sp|Q17551|RPM1_CAEEL	3766
Ofaveolata259517_c1_seq8	349	48	sp|A9JRD8|BTB6A_DANRE	540
Ofaveolata259518_c0_seq1	2501	358	sp|Q8IY84|NIM1_HUMAN	436
Ofaveolata259519_c0_seq1	2387	348	sp|P43141|ADB4C_MELGA	428
Ofaveolata259520_c0_seq2	2046	58	sp|L0R6Q1|S35U4_HUMAN	103
Ofaveolata259526_c1_seq3	3169	432	sp|Q5U3K5|RABL6_MOUSE	725
Ofaveolata259526_c1_seq4	4122	487	sp|Q8C9X6|EPC1_MOUSE	813
Ofaveolata259527_c0_seq2	435	53	sp|Q4R4C7|ZNF14_MACFA	642
Ofaveolata259527_c0_seq3	402	34	sp|Q8TC21|ZN596_HUMAN	504
Ofaveolata259527_c0_seq4	475	59	sp|Q9BZE0|GLIS2_HUMAN	524
Ofaveolata259527_c0_seq5	204	57	sp|Q4V8E9|NRIF1_RAT	822
Ofaveolata259528_c0_seq1	965	195	sp|Q7ZWG6|PCFT_DANRE	481
Ofaveolata259528_c0_seq2	1715	463	sp|Q7ZWG6|PCFT_DANRE	481
Ofaveolata259529_c0_seq1	1898	184	sp|Q92563|TICN2_HUMAN	424
Ofaveolata259530_c0_seq1	319	105	sp|Q8AV58|SDK1_CHICK	2169
Ofaveolata259530_c0_seq3	273	74	sp|P16621|LAR_DROME	2029
Ofaveolata259530_c0_seq4	307	101	sp|Q6V4S5|SDK2_MOUSE	2176
Ofaveolata259530_c0_seq5	288	86	sp|Q8AV57|SDK2_CHICK	2177
Ofaveolata259530_c0_seq6	275	83	sp|Q7Z5N4|SDK1_HUMAN	2213
Ofaveolata259530_c0_seq7	319	106	sp|P10586|PTPRF_HUMAN	1907
Ofaveolata259532_c0_seq1	3025	684	sp|Q922U1|PRPF3_MOUSE	683
Ofaveolata259534_c0_seq1	6160	309	sp|Q80Y75|DJB13_MOUSE	316
Ofaveolata259534_c0_seq2	6874	309	sp|Q80Y75|DJB13_MOUSE	316
Ofaveolata259534_c0_seq3	3298	309	sp|Q80Y75|DJB13_MOUSE	316
Ofaveolata259535_c0_seq1	5438	257	sp|Q80ZF8|AGRB3_MOUSE	1522
Ofaveolata259535_c0_seq2	5522	285	sp|O60242|AGRB3_HUMAN	1522
Ofaveolata259536_c0_seq1	1226	285	sp|Q9DAE8|CA074_MOUSE	263
Ofaveolata259536_c0_seq2	1225	285	sp|Q9DAE8|CA074_MOUSE	263
Ofaveolata259536_c0_seq3	968	285	sp|Q9DAE8|CA074_MOUSE	263
Ofaveolata259539_c0_seq1	413	74	sp|O88278|CELR3_RAT	3313
Ofaveolata259539_c0_seq3	506	117	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata259539_c0_seq4	2577	474	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata259539_c0_seq5	711	56	sp|Q80TS3|AGRL3_MOUSE	1537
Ofaveolata259539_c0_seq6	2486	431	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata259539_c0_seq7	4415	1075	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata259539_c0_seq8	4575	1123	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata259539_c0_seq9	4124	569	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata259539_c0_seq10	4057	569	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata259539_c0_seq11	1986	194	sp|Q80T32|AGRD1_MOUSE	903
Ofaveolata259539_c0_seq12	2789	373	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata259539_c0_seq13	2621	373	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata259539_c0_seq14	2654	431	sp|Q9HAR2|AGRL3_HUMAN	1447
